title,summary,authors,published,link
"PlutoAR: An Inexpensive, Interactive And Portable Augmented Reality
  Based Interpreter For K-10 Curriculum","The regular K-10 curriculums often do not get the necessary of affordable
technology involving interactive ways of teaching the prescribed curriculum
with effective analytical skill building. In this paper, we present ""PlutoAR"",
a paper-based augmented reality interpreter which is scalable, affordable,
portable and can be used as a platform for skill building for the kids. PlutoAR
manages to overcome the conventional albeit non-interactive ways of teaching by
incorporating augmented reality (AR) through an interactive toolkit to provide
students with the best of both worlds. Students cut out paper ""tiles"" and place
these tiles one by one on a larger paper surface called ""Launchpad"" and use the
PlutoAR mobile application which runs on any Android device with a camera and
uses augmented reality to output each step of the program like an interpreter.
PlutoAR has inbuilt AR experiences like stories, maze solving using conditional
loops, simple elementary mathematics and the intuition of gravity.","['Shourya Pratap Singh', 'Ankit Kumar Panda', 'Susobhit Panigrahi', 'Ajaya Kumar Dash', 'Debi Prosad Dogra']",2018-09-02T19:05:26Z,http://arxiv.org/abs/1809.00375v2
Instant Motion Tracking and Its Applications to Augmented Reality,"Augmented Reality (AR) brings immersive experiences to users. With recent
advances in computer vision and mobile computing, AR has scaled across
platforms, and has increased adoption in major products. One of the key
challenges in enabling AR features is proper anchoring of the virtual content
to the real world, a process referred to as tracking. In this paper, we present
a system for motion tracking, which is capable of robustly tracking planar
targets and performing relative-scale 6DoF tracking without calibration. Our
system runs in real-time on mobile phones and has been deployed in multiple
major products on hundreds of millions of devices.","['Jianing Wei', 'Genzhi Ye', 'Tyler Mullen', 'Matthias Grundmann', 'Adel Ahmadyan', 'Tingbo Hou']",2019-07-16T00:13:09Z,http://arxiv.org/abs/1907.06796v1
"Real or Virtual? Using Brain Activity Patterns to differentiate Attended
  Targets during Augmented Reality Scenarios","Augmented Reality is the fusion of virtual components and our real
surroundings. The simultaneous visibility of generated and natural objects
often requires users to direct their selective attention to a specific target
that is either real or virtual. In this study, we investigated whether this
target is real or virtual by using machine learning techniques to classify
electroencephalographic (EEG) data collected in Augmented Reality scenarios. A
shallow convolutional neural net classified 3 second data windows from 20
participants in a person-dependent manner with an average accuracy above 70\%
if the testing data and training data came from different trials.
Person-independent classification was possible above chance level for 6 out of
20 participants. Thus, the reliability of such a Brain-Computer Interface is
high enough for it to be treated as a useful input mechanism for Augmented
Reality applications.","['Lisa-Marie Vortmann', 'Leonid Schwenke', 'Felix Putze']",2021-01-12T19:08:39Z,http://arxiv.org/abs/2101.05272v1
Visualizing Robot Intent for Object Handovers with Augmented Reality,"Humans are highly skilled in communicating their intent for when and where a
handover would occur. However, even the state-of-the-art robotic
implementations for handovers typically lack of such communication skills. This
study investigates visualization of the robot's internal state and intent for
Human-to-Robot Handovers using Augmented Reality. Specifically, we explore the
use of visualized 3D models of the object and the robotic gripper to
communicate the robot's estimation of where the object is and the pose in which
the robot intends to grasp the object. We tested this design via a user study
with 16 participants, in which each participant handed over a cube-shaped
object to the robot 12 times. Results show communicating robot intent via
augmented reality substantially improves the perceived experience of the users
for handovers. Results also indicate that the effectiveness of augmented
reality is even more pronounced for the perceived safety and fluency of the
interaction when the robot makes errors in localizing the object.","['Rhys Newbury', 'Akansel Cosgun', 'Tysha Crowley-Davis', 'Wesley P. Chan', 'Tom Drummond', 'Elizabeth Croft']",2021-03-06T07:57:01Z,http://arxiv.org/abs/2103.04055v3
"Developing an Augmented Reality-Based Game as a Supplementary tool for
  SHS- STEM Precalculus to Avoid Math Anxiety","Math Anxiety is experienced by students. This is caused mainly by poor
academic performance specifically in Calculus and Precalculus in Mathematics.
From 2014 to 2016, an average rating of 70.33 percent for secondary education
and 71.1 percent for elementary was generated during several exams, such as the
National Achievement Test. The result produced is said to be below the national
passing percentage, which shows that Filipino student performance in
mathematics is very poor indeed. Taking into consideration the proof of the
existence of these problems, it is necessary to try and test a need for a
technology which has never before been used as a remedy. Augmented reality is
deemed to be one of the advances in technology that is found to have a good
effect not only on the health of the student, but also on the learning of
Mathematics. Combining the two positive effects of Augmented Reality and the
very impressive outcome of a game-based learning technique in mathematics, it
is wise to say that an Augmented Reality Game-based learning method can be used
as a supplement in Precalculus and Calculus teaching.",['Carlo Hernandez Godoy Jr'],2021-09-20T07:37:46Z,http://arxiv.org/abs/2109.09336v1
"Eliciting Multimodal Gesture+Speech Interactions in a Multi-Object
  Augmented Reality Environment","As augmented reality technology and hardware become more mature and
affordable, researchers have been exploring more intuitive and discoverable
interaction techniques for immersive environments. In this paper, we
investigate multimodal interaction for 3D object manipulation in a multi-object
virtual environment. To identify the user-defined gestures, we conducted an
elicitation study involving 24 participants for 22 referents with an augmented
reality headset. It yielded 528 proposals and generated a winning gesture set
with 25 gestures after binning and ranking all gesture proposals. We found that
for the same task, the same gesture was preferred for both one and two object
manipulation, although both hands were used in the two object scenario. We
presented the gestures and speech results, and the differences compared to
similar studies in a single object virtual environment. The study also explored
the association between speech expressions and gesture stroke during object
manipulation, which could improve the recognizer efficiency in augmented
reality headsets.","['Xiaoyan Zhou', 'Adam S. Williams', 'Francisco R. Ortega']",2022-07-25T22:51:40Z,http://arxiv.org/abs/2207.12566v1
"The AR/VR Technology Stack: A Central Repository of Software Development
  Libraries, Platforms, and Tools","A comprehensive repository of software development libraries, platforms, and
tools specifically to the domains of augmented, virtual, and mixed reality.",['Jasmine Roberts'],2023-05-13T05:50:26Z,http://arxiv.org/abs/2305.07842v1
"ARTiST: Automated Text Simplification for Task Guidance in Augmented
  Reality","Text presented in augmented reality provides in-situ, real-time information
for users. However, this content can be challenging to apprehend quickly when
engaging in cognitively demanding AR tasks, especially when it is presented on
a head-mounted display. We propose ARTiST, an automatic text simplification
system that uses a few-shot prompt and GPT-3 models to specifically optimize
the text length and semantic content for augmented reality. Developed out of a
formative study that included seven users and three experts, our system
combines a customized error calibration model with a few-shot prompt to
integrate the syntactic, lexical, elaborative, and content simplification
techniques, and generate simplified AR text for head-worn displays. Results
from a 16-user empirical study showed that ARTiST lightens the cognitive load
and improves performance significantly over both unmodified text and text
modified via traditional methods. Our work constitutes a step towards
automating the optimization of batch text data for readability and performance
in augmented reality.","['Guande Wu', 'Jing Qian', 'Sonia Castelo', 'Shaoyu Chen', 'Joao Rulff', 'Claudio Silva']",2024-02-29T01:58:49Z,http://arxiv.org/abs/2402.18797v1
"A Review on Industrial Augmented Reality Systems for the Industry 4.0
  Shipyard","Shipbuilding companies are upgrading their inner workings in order to create
Shipyards 4.0, where the principles of Industry 4.0 are paving the way to
further digitalized and optimized processes in an integrated network. Among the
different Industry 4.0 technologies, this article focuses on Augmented Reality,
whose application in the industrial field has led to the concept of Industrial
Augmented Reality (IAR). This article first describes the basics of IAR and
then carries out a thorough analysis of the latest IAR systems for industrial
and shipbuilding applications. Then, in order to build a practical IAR system
for shipyard workers, the main hardware and software solutions are compared.
Finally, as a conclusion after reviewing all the aspects related to IAR for
shipbuilding, it is proposed an IAR system architecture that combines Cloudlets
and Fog Computing, which reduce latency response and accelerate rendering tasks
while offloading compute intensive tasks from the Cloud.","['Paula Fraga-Lamas', 'Tiago M Fernandez-Carames', 'Oscar Blanco-Novoa', 'Miguel Vilar-Montesinos']",2024-02-01T17:09:26Z,http://arxiv.org/abs/2405.00010v1
Extended Reality for Knowledge Work in Everyday Environments,"Virtual and Augmented Reality have the potential to change information work.
The ability to modify the workers senses can transform everyday environments
into a productive office, using portable head-mounted displays combined with
conventional interaction devices, such as keyboards and tablets. While a stream
of better, cheaper and lighter HMDs have been introduced for consumers in
recent years, there are still many challenges to be addressed to allow this
vision to become reality. This chapter summarizes the state of the art in the
field of extended reality for knowledge work in everyday environments and
proposes steps to address the open challenges.","['Verena Biener', 'Eyal Ofek', 'Michel Pahud', 'Per Ola Kristensson', 'Jens Grubert']",2021-11-06T19:20:35Z,http://arxiv.org/abs/2111.03942v1
"A Markerless Deep Learning-based 6 Degrees of Freedom PoseEstimation for
  with Mobile Robots using RGB Data","Augmented Reality has been subject to various integration efforts within
industries due to its ability to enhance human machine interaction and
understanding. Neural networks have achieved remarkable results in areas of
computer vision, which bear great potential to assist and facilitate an
enhanced Augmented Reality experience. However, most neural networks are
computationally intensive and demand huge processing power thus, are not
suitable for deployment on Augmented Reality devices. In this work we propose a
method to deploy state of the art neural networks for real time 3D object
localization on augmented reality devices. As a result, we provide a more
automated method of calibrating the AR devices with mobile robotic systems. To
accelerate the calibration process and enhance user experience, we focus on
fast 2D detection approaches which are extracting the 3D pose of the object
fast and accurately by using only 2D input. The results are implemented into an
Augmented Reality application for intuitive robot control and sensor data
visualization. For the 6D annotation of 2D images, we developed an annotation
tool, which is, to our knowledge, the first open source tool to be available.
We achieve feasible results which are generally applicable to any AR device
thus making this work promising for further research in combining high
demanding neural networks with Internet of Things devices.","['Linh Kästner', 'Daniel Dimitrov', 'Jens Lambrecht']",2020-01-16T09:13:31Z,http://arxiv.org/abs/2001.05703v1
"Towards Safer Robot-Assisted Surgery: A Markerless Augmented Reality
  Framework","Robot-assisted surgery is rapidly developing in the medical field, and the
integration of augmented reality shows the potential of improving the surgeons'
operation performance by providing more visual information. In this paper, we
proposed a markerless augmented reality framework to enhance safety by avoiding
intra-operative bleeding which is a high risk caused by the collision between
the surgical instruments and the blood vessel. Advanced stereo reconstruction
and segmentation networks are compared to find out the best combination to
reconstruct the intra-operative blood vessel in the 3D space for the
registration of the pre-operative model, and the minimum distance detection
between the instruments and the blood vessel is implemented. A robot-assisted
lymphadenectomy is simulated on the da Vinci Research Kit in a dry lab, and ten
human subjects performed this operation to explore the usability of the
proposed framework. The result shows that the augmented reality framework can
help the users to avoid the dangerous collision between the instruments and the
blood vessel while not introducing an extra load. It provides a flexible
framework that integrates augmented reality into the medical robot platform to
enhance safety during the operation.","['Ziyang Chen', 'Laura Cruciani', 'Ke Fan', 'Matteo Fontana', 'Elena Lievore', 'Ottavio De Cobelli', 'Gennaro Musi', 'Giancarlo Ferrigno', 'Elena De Momi']",2023-09-14T13:13:46Z,http://arxiv.org/abs/2309.07693v1
"An XR rapid prototyping framework for interoperability across the
  reality spectrum","Applications of the Extended Reality (XR) spectrum, a superset of Mixed,
Augmented and Virtual Reality, are gaining prominence and can be employed in a
variety of areas, such as virtual museums. Examples can be found in the areas
of education, cultural heritage, health/treatment, entertainment, marketing,
and more. The majority of computer graphics applications nowadays are used to
operate only in one of the above realities. The lack of applications across the
XR spectrum is a real shortcoming. There are many advantages resulting from
this problem's solution. Firstly, releasing an application across the XR
spectrum could contribute in discovering its most suitable reality. Moreover,
an application could be more immersive within a particular reality, depending
on its context. Furthermore, its availability increases to a broader range of
users. For instance, if an application is released both in Virtual and
Augmented Reality, it is accessible to users that may lack the possession of a
VR headset, but not of a mobile AR device. The question that arises at this
point, would be ""Is it possible for a full s/w application stack to be
converted across XR without sacrificing UI/UX in a semi-automatic way?"". It may
be quite difficult, depending on the architecture and application
implementation. Most companies nowadays support only one reality, due to their
lack of UI/UX software architecture or resources to support the complete XR
spectrum. In this work, we present an ""automatic reality transition"" in the
context of virtual museum applications. We propose a development framework,
which will automatically allow this XR transition. This framework transforms
any XR project into different realities such as Augmented or Virtual. It also
reduces the development time while increasing the XR availability of 3D
applications, encouraging developers to release applications across the XR
spectrum.","['Efstratios Geronikolakis', 'George Papagiannakis']",2021-01-05T20:27:47Z,http://arxiv.org/abs/2101.01771v2
"CaminAR: Supporting Walk-and-talk Experiences for Remote Dyads using
  Augmented Reality on Smart Glasses","In this paper, we propose CaminAR, an augmented reality (AR) system for
remote social walking among dyads. CaminAR enables two people who are
physically away from one another to synchronously see and hear each other while
going on a walk. The system shows a partner's avatar superimposed onto the
physical world using smart glasses while walking and talking. Using a
combination of visual and auditory augments, CaminAR simulates the experience
of co-located walking when dyads are apart.","['Victor Chu', 'Andrés Monroy-Hernández']",2022-07-28T06:51:20Z,http://arxiv.org/abs/2207.13904v1
"Augmenting Learning with Augmented Reality: Exploring the Affordances of
  AR in Supporting Mastery of Complex Psychomotor Tasks","This research seeks to explore how Augmented Reality (AR) can support
learning psychomotor tasks that involve complex manipulation and reasoning
processes. The AR prototype was created using Unity and used on HoloLens 2
headsets. Here, we explore the potential of AR as a training or assistive tool
for spatial tasks and the need for intelligent mechanisms to enable adaptive
and personalized interactions between learners and AR. The paper discusses how
integrating AR with Artificial Intelligence (AI) can adaptably scaffold the
learning of complex tasks to accelerate the development of expertise in
psychomotor domains.","['Dong Woo Yoo', 'Sakib Reza', 'Nicholas Wilson', 'Kemi Jona', 'Mohsen Moghaddam']",2023-05-17T01:15:46Z,http://arxiv.org/abs/2305.09875v1
Augmenting Heritage: An Open-Source Multiplatform AR Application,"AI NeRF algorithms, capable of cloud processing, have significantly reduced
hardware requirements and processing efficiency in photogrammetry pipelines.
This accessibility has unlocked the potential for museums, charities, and
cultural heritage sites worldwide to leverage mobile devices for artifact
scanning and processing. However, the adoption of augmented reality platforms
often necessitates the installation of proprietary applications on users'
mobile devices, which adds complexity to development and limits global
availability. This paper presents a case study that demonstrates a
cost-effective pipeline for visualizing scanned museum artifacts using mobile
augmented reality, leveraging an open-source embedded solution on a website.",['Corrie Green'],2023-09-28T16:36:25Z,http://arxiv.org/abs/2310.13700v1
AR-based Modern Healthcare: A Review,"The recent advances of Augmented Reality (AR) in healthcare have shown that
technology is a significant part of the current healthcare system. In recent
days, augmented reality has proposed numerous smart applications in healthcare
domain including wearable access, telemedicine, remote surgery, diagnosis of
medical reports, emergency medicine, etc. The aim of the developed augmented
healthcare application is to improve patient care, increase efficiency, and
decrease costs. This article puts on an effort to review the advances in
AR-based healthcare technologies and goes to peek into the strategies that are
being taken to further this branch of technology. This article explores the
important services of augmented-based healthcare solutions and throws light on
recently invented ones as well as their respective platforms. It also addresses
concurrent concerns and their relevant future challenges. In addition, this
paper analyzes distinct AR security and privacy including security requirements
and attack terminologies. Furthermore, this paper proposes a security model to
minimize security risks. Augmented reality advantages in healthcare, especially
for operating surgery, emergency diagnosis, and medical training is being
demonstrated here thorough proper analysis. To say the least, the article
illustrates a complete overview of augmented reality technology in the modern
healthcare sector by demonstrating its impacts, advancements, current
vulnerabilities; future challenges, and concludes with recommendations to a new
direction for further research.","['Jinat Ara', 'Hanif Bhuiyan', 'Yeasin Arafat Bhuiyan', 'Salma Begum Bhyan', 'Muhammad Ismail Bhuiyan']",2021-01-16T03:53:01Z,http://arxiv.org/abs/2101.06364v1
"Switchable Virtual, Augmented, and Mixed Reality through Optical
  Cloaking","A switchable virtual reality (VR), augmented reality (AR), and mixed reality
(MR) system is proposed using digital optical cloaking. Optical cloaking allows
completely opaque VR devices to be ""cloaked,"" switching to AR or MR while
providing correct three-dimensional (3D) parallax and perspective of the real
world, without the need for transparent optics. On the other hand, 3D capture
and display devices with non-zero thicknesses, require optical cloaking to
properly display captured reality. A simplified stereoscopic system with two
cameras and existing VR systems can be an approximation for limited VR, AR, or
MR. To provide true 3D visual effects, multiple input cameras, a 3D display,
and a simple linear calculation amounting to cloaking can be used. Since the
display size requirements for VR, AR, and MR are usually small, with increasing
computing power and pixel densities, the framework presented here can provide a
widely deployable VR, AR, MR design.",['Joseph S. Choi'],2018-02-06T07:18:51Z,http://arxiv.org/abs/1802.01826v1
"Resource Allocation and Resolution Control in the Metaverse with Mobile
  Augmented Reality","With the development of blockchain and communication techniques, the
Metaverse is considered as a promising next-generation Internet paradigm, which
enables the connection between reality and the virtual world. The key to
rendering a virtual world is to provide users with immersive experiences and
virtual avatars, which is based on virtual reality (VR) technology and high
data transmission rate. However, current VR devices require intensive
computation and communication, and users suffer from high delay while using
wireless VR devices. To build the connection between reality and the virtual
world with current technologies, mobile augmented reality (MAR) is a feasible
alternative solution due to its cheaper communication and computation cost.
This paper proposes an MAR-based connection model for the Metaverse, and
proposes a communication resources allocation algorithm based on outer
approximation (OA) to achieve the best utility. Simulation results show that
our proposed algorithm is able to provide users with basic MAR services for the
Metaverse, and outperforms the benchmark greedy algorithm.","['Peiyuan Si', 'Jun Zhao', 'Huimei Han', 'Kwok-Yan Lam', 'Yang Liu']",2022-09-28T07:09:52Z,http://arxiv.org/abs/2209.13871v1
"Teachable Reality: Prototyping Tangible Augmented Reality with Everyday
  Objects by Leveraging Interactive Machine Teaching","This paper introduces Teachable Reality, an augmented reality (AR)
prototyping tool for creating interactive tangible AR applications with
arbitrary everyday objects. Teachable Reality leverages vision-based
interactive machine teaching (e.g., Teachable Machine), which captures
real-world interactions for AR prototyping. It identifies the user-defined
tangible and gestural interactions using an on-demand computer vision model.
Based on this, the user can easily create functional AR prototypes without
programming, enabled by a trigger-action authoring interface. Therefore, our
approach allows the flexibility, customizability, and generalizability of
tangible AR applications that can address the limitation of current
marker-based approaches. We explore the design space and demonstrate various AR
prototypes, which include tangible and deformable interfaces, context-aware
assistants, and body-driven AR applications. The results of our user study and
expert interviews confirm that our approach can lower the barrier to creating
functional AR prototypes while also allowing flexible and general-purpose
prototyping experiences.","['Kyzyl Monteiro', 'Ritik Vatsal', 'Neil Chulpongsatorn', 'Aman Parnami', 'Ryo Suzuki']",2023-02-21T23:03:49Z,http://arxiv.org/abs/2302.11046v1
CPR Emergency Assistance Through Mixed Reality Communication,"We design and evaluate a mixed reality real-time communication system for
remote assistance during CPR emergencies. Our system allows an expert to guide
a first responder, remotely, on how to give first aid. RGBD cameras capture a
volumetric view of the local scene including the patient, the first responder,
and the environment. The volumetric capture is augmented onto the remote
expert's view to spatially guide the first responder using visual and verbal
instructions. We evaluate the mixed reality communication system in a research
study in which participants face a simulated emergency. The first responder
moves the patient to the recovery position and performs chest compressions as
well as mouth-to-mask ventilation. Our study compares mixed reality against
videoconferencing-based assistance using CPR performance measures, cognitive
workload surveys, and semi-structured interviews. We find that more visual
communication including gestures and objects is used by the remote expert when
assisting in mixed reality compared to videoconferencing. Moreover, the
performance and the workload of the first responder during simulation do not
differ significantly between the two technologies.","['Manuel Rebol', 'Alexander Steinmaurer', 'Florian Gamillscheg', 'Krzysztof Pietroszek', 'Christian Gütl', 'Claudia Ranniger', 'Colton Hood', 'Adam Rutenberg', 'Neal Sikka']",2023-12-14T17:21:15Z,http://arxiv.org/abs/2312.09150v1
"Extended Reality (XR) Codec Adaptation in 5G using Multi-Agent
  Reinforcement Learning with Attention Action Selection","Extended Reality (XR) services will revolutionize applications over 5th and
6th generation wireless networks by providing seamless virtual and augmented
reality experiences. These applications impose significant challenges on
network infrastructure, which can be addressed by machine learning algorithms
due to their adaptability. This paper presents a Multi- Agent Reinforcement
Learning (MARL) solution for optimizing codec parameters of XR traffic,
comparing it to the Adjust Packet Size (APS) algorithm. Our cooperative
multi-agent system uses an Optimistic Mixture of Q-Values (oQMIX) approach for
handling Cloud Gaming (CG), Augmented Reality (AR), and Virtual Reality (VR)
traffic. Enhancements include an attention mechanism and slate-Markov Decision
Process (MDP) for improved action selection. Simulations show our solution
outperforms APS with average gains of 30.1%, 15.6%, 16.5% 50.3% in XR index,
jitter, delay, and Packet Loss Ratio (PLR), respectively. APS tends to increase
throughput but also packet losses, whereas oQMIX reduces PLR, delay, and jitter
while maintaining goodput.","['Pedro Enrique Iturria-Rivera', 'Raimundas Gaigalas', 'Medhat Elsayed', 'Majid Bavand', 'Yigit Ozcan', 'Melike Erol-Kantarci']",2024-05-24T18:34:00Z,http://arxiv.org/abs/2405.15872v1
Breaking the Barriers to True Augmented Reality,"In recent years, Augmented Reality (AR) and Virtual Reality (VR) have gained
considerable commercial traction, with Facebook acquiring Oculus VR for \$2
billion, Magic Leap attracting more than \$500 million of funding, and
Microsoft announcing their HoloLens head-worn computer. Where is humanity
headed: a brave new dystopia-or a paradise come true?
  In this article, we present discussions, which started at the symposium
""Making Augmented Reality Real"", held at Nara Institute of Science and
Technology in August 2014. Ten scientists were invited to this three-day event,
which started with a full day of public presentations and panel discussions
(video recordings are available at the event web page), followed by two days of
roundtable discussions addressing the future of AR and VR.","['Christian Sandor', 'Martin Fuchs', 'Alvaro Cassinelli', 'Hao Li', 'Richard Newcombe', 'Goshiro Yamamoto', 'Steven Feiner']",2015-12-17T05:57:06Z,http://arxiv.org/abs/1512.05471v1
"Procedural animations in interactive art experiences -- A state of the
  art review","The state of the art review broadly oversees the use of novel research
utilized in the creation of virtual environments applied in interactive art
experiences, with a specific focus on the application of procedural animation
in spatially augmented reality (SAR) exhibitions. These art exhibitions
frequently combine sensory displays that appeal, replace, and augment the
visual, auditory and touch or haptic senses. We analyze and break down
art-technology related innovations in the last three years, and thoroughly
identify the most recent and vibrant applications of interactive art
experiences in the review of numerous installation applications, studies, and
events. Display mediums such as virtual reality, augmented reality, mixed
reality, and robotics are overviewed in the context of art experiences such as
visual art museums, park or historic site tours, live concerts, and theatre. We
explore research and extrapolate how recent innovations can lead to different
applications that will be seen in the future.",['C. Tollola'],2021-05-16T05:14:56Z,http://arxiv.org/abs/2105.09153v1
AR Visualization System for Ship Detection and Recognition Based on AI,"Augmented reality technology has been widely used in industrial design
interaction, exhibition guide, information retrieval and other fields. The
combination of artificial intelligence and augmented reality technology has
also become a future development trend. This project is an AR visualization
system for ship detection and recognition based on AI, which mainly includes
three parts: artificial intelligence module, Unity development module and
Hololens2AR module. This project is based on R3Det algorithm to complete the
detection and recognition of ships in remote sensing images. The recognition
rate of model detection trained on RTX 2080Ti can reach 96%. Then, the 3D model
of the ship is obtained by ship categories and information and generated in the
virtual scene. At the same time, voice module and UI interaction module are
added. Finally, we completed the deployment of the project on Hololens2 through
MRTK. The system realizes the fusion of computer vision and augmented reality
technology, which maps the results of object detection to the AR field, and
makes a brave step toward the future technological trend and intelligent
application.","['Ziqi Ye', 'Limin Huang', 'Yongji Wu', 'Min Hu']",2023-11-21T08:42:44Z,http://arxiv.org/abs/2311.12430v1
"Measuring Presence in Augmented Reality Environments: Design and a First
  Test of a Questionnaire","Augmented Reality (AR) enriches a user's real environment by adding spatially
aligned virtual objects (3D models, 2D textures, textual annotations, etc) by
means of special display technologies. These are either worn on the body or
placed in the working environment. From a technical point of view, AR faces
three major challenges: (1) to generate a high quality rendering, (2) to
precisely register (in position and orientation) the virtual objects (VOs) with
the real environment, and (3) to do so in interactive real-time (Regenbrecht,
Wagner, and Baratoff, 2002). The goal is to create the impression that the VOs
are part of the real environment. Therefore, and similar to definitions of
virtual reality (Steuer, 1992), it makes sense to define AR from a
psychological point of view: Augmented Reality conveys the impression that VOs
are present in the real environment. In order to evaluate how well this goal is
reached, a psychological measurement of this type of presence is necessary. In
the following, we will describe technological features of AR systems that make
a special questionnaire version necessary, describe our approach to the
questionnaire development, and the data collection strategy. Finally we will
present first results of the application of the questionnaire in a recent study
with 385 participants.","['Holger Regenbrecht', 'Thomas Schubert']",2021-03-04T04:46:19Z,http://arxiv.org/abs/2103.02831v1
AIR: Anywhere Immersive Reality with User-Perspective Projection,"Projection-based augmented reality (AR) has much potential, but is limited in
that it requires burdensome installations and prone to geometric distortions on
display surface. To overcome these limitations, we propose AIR. It can be
carried and placed anywhere to project AR using pan/tilting motors, while
providing the user with distortion-free projection of a correct 3D view.","['JungHyun Byun', 'SeungHo Chae', 'YoonSik Yang', 'TackDon Han']",2018-12-01T17:54:36Z,http://arxiv.org/abs/1812.00233v1
The Age of Synthetic Realities: Challenges and Opportunities,"Synthetic realities are digital creations or augmentations that are
contextually generated through the use of Artificial Intelligence (AI) methods,
leveraging extensive amounts of data to construct new narratives or realities,
regardless of the intent to deceive. In this paper, we delve into the concept
of synthetic realities and their implications for Digital Forensics and society
at large within the rapidly advancing field of AI. We highlight the crucial
need for the development of forensic techniques capable of identifying harmful
synthetic creations and distinguishing them from reality. This is especially
important in scenarios involving the creation and dissemination of fake news,
disinformation, and misinformation. Our focus extends to various forms of
media, such as images, videos, audio, and text, as we examine how synthetic
realities are crafted and explore approaches to detecting these malicious
creations. Additionally, we shed light on the key research challenges that lie
ahead in this area. This study is of paramount importance due to the rapid
progress of AI generative techniques and their impact on the fundamental
principles of Forensic Science.","['João Phillipe Cardenuto', 'Jing Yang', 'Rafael Padilha', 'Renjie Wan', 'Daniel Moreira', 'Haoliang Li', 'Shiqi Wang', 'Fernanda Andaló', 'Sébastien Marcel', 'Anderson Rocha']",2023-06-09T15:55:10Z,http://arxiv.org/abs/2306.11503v1
"Augmented Voices: An Augmented Reality Experience Highlighting the
  Social Injustices of Gender-Based Violence in the Muslim South-Asian Diaspora","This paper delves into the distressing prevalence of gender-based violence
(GBV) and its deep-seated psychological ramifications, particularly among
Muslim South Asian women living in diasporic communities. Despite the gravity
of GBV, these women often face formidable barriers in voicing their experiences
and accessing support. ""Augmented Voices"" emerges as a technological beacon,
harnessing the potential of augmented reality (AR) to bridge the digital and
physical realms through mobile devices, enhancing the visibility of these
often-silenced voices. With its technological motivation firmly anchored in the
convergence of AR and real-world interactions, ""Augmented Voices"" offers a
digital platform where storytelling acts as a catalyst, bringing to the fore
the experiences shared by these women. By superimposing their narratives onto
physical locations via Geographic Information System (GIS) Mapping, the
application ""augments their voices"" in the diaspora, providing a conduit for
expression and solidarity. This project, currently at its developmental stage,
aspires to elevate the stories of GBV victims to a level where their struggles
are not just heard but felt, forging a powerful connection between the user and
the narrative. It is designed to transcend the limitations of conventional
storytelling, creating an ""augmented"" reality where voices that are often muted
by societal constraints can resonate powerfully. The project underscores the
urgent imperative to confront GBV, catalyzing societal transformation and
fostering robust support networks for those in the margins. It is a pioneering
example of how technology can become a formidable ally in the fight for social
justice and the empowerment of the oppressed. Additionally, this paper delves
into the AR workflow illustrating its relevance and contribution to the broader
theme of site-specific AR for social justice.",['Hamida Khatri'],2024-04-23T17:17:52Z,http://arxiv.org/abs/2404.15239v1
Real-time Geometry-Aware Augmented Reality in Minimally Invasive Surgery,"The potential of Augmented Reality (AR) technology to assist minimally
invasive surgeries (MIS) lies in its computational performance and accuracy in
dealing with challenging MIS scenes. Even with the latest hardware and software
technologies, achieving both real-time and accurate augmented information
overlay in MIS is still a formidable task. In this paper, we present a novel
real-time AR framework for MIS that achieves interactive geometric aware
augmented reality in endoscopic surgery with stereo views. Our framework tracks
the movement of the endoscopic camera and simultaneously reconstructs a dense
geometric mesh of the MIS scene. The movement of the camera is predicted by
minimising the re-projection error to achieve a fast tracking performance,
while the 3D mesh is incrementally built by a dense zero mean normalised cross
correlation stereo matching method to improve the accuracy of the surface
reconstruction. Our proposed system does not require any prior template or
pre-operative scan and can infer the geometric information intra-operatively in
real-time. With the geometric information available, our proposed AR framework
is able to interactively add annotations, localisation of tumours and vessels,
and measurement labelling with greater precision and accuracy compared with the
state of the art approaches.","['Long Chen', 'Wen Tang', 'Nigel W. John']",2017-08-03T17:25:38Z,http://arxiv.org/abs/1708.01234v1
Augmented reality navigation system for visual prosthesis,"The visual functions of visual prostheses such as field of view, resolution
and dynamic range, seriously restrict the person's ability to navigate in
unknown environments. Implanted patients still require constant assistance for
navigating from one location to another. Hence, there is a need for a system
that is able to assist them safely during their journey. In this work, we
propose an augmented reality navigation system for visual prosthesis that
incorporates a software of reactive navigation and path planning which guides
the subject through convenient, obstacle-free route. It consists on four steps:
locating the subject on a map, planning the subject trajectory, showing it to
the subject and re-planning without obstacles. We have also designed a
simulated prosthetic vision environment which allows us to systematically study
navigation performance. Twelve subjects participated in the experiment.
Subjects were guided by the augmented reality navigation system and their
instruction was to navigate through different environments until they reached
two goals, cross the door and find an object (bin), as fast and accurately as
possible. Results show how our augmented navigation system help navigation
performance by reducing the time and distance to reach the goals, even
significantly reducing the number of obstacles collisions, compared to other
baseline methods.","['Melani Sanchez-Garcia', 'Alejandro Perez-Yus', 'Ruben Martinez-Cantin', 'Jose J. Guerrero']",2021-09-30T09:41:40Z,http://arxiv.org/abs/2109.14957v1
